ORDER_SHOP_CD,volume_total,ca_estime,age_moyen,distance_moyenne,geolife_dominant,emplacement,surface,canal,vol_T,vol_I,vol_M,pct_T,pct_I,pct_M,cout_fonctionnement,marge_estimee,score_rentabilite,rentable,croissance_yoy,vs_mediane,profil_chalandise,decision
ARVN2FIDOP,1,200.0,69.0,,Résidence secondaire,,,Service Client Home,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
ARVN2RCLOP,1,200.0,59.0,,Rural ouvrier,,,Service Client Home,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
ARVOFFFUN1,2151,430200.0,52.286843328684334,,Résidence secondaire,,,Service Client Home,0,2151,0,0.0,100.0,0.0,65000.0,365200.0,6.62,True,15.7,26787.5,Inconnu,DÉVELOPPER
ARVOFFHORP,3,600.0,39.0,,Urbain classe moyenne,,,Service Client Home,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
ARVOFFROSO,9,1800.0,51.22222222222222,,Rural ouvrier,,,Service Client Home,0,9,0,0.0,100.0,0.0,65000.0,-63200.0,0.03,False,,12.5,Inconnu,FERMER
ARVOFFULR,8,1600.0,50.25,,Pavillonnaire familial,,,Service Client Home,0,8,0,0.0,100.0,0.0,65000.0,-63400.0,0.02,False,-100.0,0.0,Inconnu,FERMER
B2B,220,44000.0,52.7914691943128,,Résidence secondaire,,,,220,0,0,100.0,0.0,0.0,65000.0,-21000.0,0.68,False,-25.4,2650.0,Inconnu,FERMER
BO_ADCR_CA,990,198000.0,45.23232323232323,,Urbain classe moyenne,,,Service Client Home,0,990,0,0.0,100.0,0.0,65000.0,133000.0,3.05,True,-16.3,12275.0,Inconnu,MAINTENIR
BO_ADCR_CO,87,17400.0,49.3448275862069,,Résidence secondaire,,,Service Client Home,0,87,0,0.0,100.0,0.0,65000.0,-47600.0,0.27,False,80.6,987.5,Inconnu,FERMER
BO_ADCR_FE,124,24800.0,47.306451612903224,,PériUrbain en croissance,,,Service Client Home,0,124,0,0.0,100.0,0.0,65000.0,-40200.0,0.38,False,63.8,1450.0,Inconnu,FERMER
BO_ADCR_FO,22,4400.0,49.90909090909091,,Résidence secondaire,,,Service Client Home,0,22,0,0.0,100.0,0.0,65000.0,-60600.0,0.07,False,44.4,175.0,Inconnu,FERMER
BO_ADCR_GE,51,10200.0,46.64705882352941,,Urbain classe moyenne,,,Service Client Home,0,51,0,0.0,100.0,0.0,65000.0,-54800.0,0.16,False,55.0,537.5,Inconnu,FERMER
BO_ADCR_NB,22,4400.0,51.72727272727273,,Résidence secondaire,,,Service Client Home,0,22,0,0.0,100.0,0.0,65000.0,-60600.0,0.07,False,114.3,175.0,Inconnu,FERMER
BO_ADCR_NC,39,7800.0,49.76923076923077,,Résidence secondaire,,,Service Client Home,0,39,0,0.0,100.0,0.0,65000.0,-57200.0,0.12,False,43.8,387.5,Inconnu,FERMER
BO_ADCR_ND,70,14000.0,52.0,,Urbain classe moyenne,,,Service Client Home,0,70,0,0.0,100.0,0.0,65000.0,-51000.0,0.22,False,33.3,775.0,Inconnu,FERMER
BO_ADCR_OA,100,20000.0,52.1,,Urbain classe moyenne,,,Service Client Home,0,100,0,0.0,100.0,0.0,65000.0,-45000.0,0.31,False,94.1,1150.0,Inconnu,FERMER
BO_ADCR_RA,80,16000.0,52.5,,Résidence secondaire,,,Service Client Home,0,80,0,0.0,100.0,0.0,65000.0,-49000.0,0.25,False,-26.1,900.0,Inconnu,FERMER
BO_ADCR_RM,60,12000.0,48.166666666666664,,Urbain classe moyenne,,,Service Client Home,0,60,0,0.0,100.0,0.0,65000.0,-53000.0,0.18,False,152.9,650.0,Inconnu,FERMER
BO_ADCR_SO,43,8600.0,50.395348837209305,,Pavillonnaire familial,,,Service Client Home,0,43,0,0.0,100.0,0.0,65000.0,-56400.0,0.13,False,68.8,437.5,Inconnu,FERMER
BO_ADCR_TO,32,6400.0,48.0625,,Résidence secondaire,,,Service Client Home,0,32,0,0.0,100.0,0.0,65000.0,-58600.0,0.1,False,-54.5,300.0,Inconnu,FERMER
BO_ADCR_TP,556,111200.0,44.701438848920866,,Résidence secondaire,,,Service Client Home,0,556,0,0.0,100.0,0.0,65000.0,46200.0,1.71,True,48.2,6850.0,Inconnu,DÉVELOPPER
BO_ARMATIS,2,400.0,34.0,,Pavillonnaire familial,,,Service Client Home,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
BO_AVROSNY,4,800.0,44.0,,Résidence secondaire,,,Service Client Home,0,4,0,0.0,100.0,0.0,65000.0,-64200.0,0.01,False,200.0,-50.0,Inconnu,FERMER
BO_PROCAEN,2,400.0,34.0,,PériUrbain en croissance,,,Service Client Home,2,0,0,100.0,0.0,0.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
BO_VILB,2,400.0,74.0,,Résidence secondaire,,,Service Client Home,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
CAM1-GSE,15,3000.0,59.666666666666664,,Résidence secondaire,,,Agence Distribution,0,15,0,0.0,100.0,0.0,65000.0,-62000.0,0.05,False,-100.0,87.5,Inconnu,FERMER
CAM2-GO,1,200.0,29.0,,Urbain familial aisé,,,Agence Distribution,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
CAM3-GSO,3,600.0,55.666666666666664,,Rural dynamique,,,Agence Distribution,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
CCAIXEQ2,5,1000.0,59.0,,Urbain familial aisé,,,Service Client Home,0,5,0,0.0,100.0,0.0,65000.0,-64000.0,0.02,False,-75.0,-37.5,Inconnu,FERMER
CCAIXEQ5,54,10800.0,48.629629629629626,,Résidence secondaire,,,Service Client Home,0,54,0,0.0,100.0,0.0,65000.0,-54200.0,0.17,False,-41.2,575.0,Inconnu,FERMER
CCBORDFID,251,50200.0,50.51394422310757,,Résidence secondaire,,,Service Client Home,0,245,6,0.0,97.6,2.4,65000.0,-14800.0,0.77,False,20.2,3037.5,Inconnu,FERMER
CCBORDN2,22,4400.0,54.45454545454545,,Populaire,,,Service Client Home,0,21,1,0.0,95.5,4.5,65000.0,-60600.0,0.07,False,-16.7,175.0,Inconnu,FERMER
CCNDFFID,142,28400.0,51.74647887323944,,Résidence secondaire,,,Service Client Home,0,140,2,0.0,98.6,1.4,65000.0,-36600.0,0.44,False,73.1,1675.0,Inconnu,FERMER
CCNICEQ1,14,2800.0,51.857142857142854,,Résidence secondaire,,,Service Client Home,0,13,1,0.0,92.9,7.1,65000.0,-62200.0,0.04,False,80.0,75.0,Inconnu,FERMER
CCNICEQ2,14,2800.0,48.285714285714285,,Résidence secondaire,,,Service Client Home,0,12,2,0.0,85.7,14.3,65000.0,-62200.0,0.04,False,80.0,75.0,Inconnu,FERMER
CCNICEQPR1,21,4200.0,54.714285714285715,,Urbain classe moyenne,,,Service Client Home,0,21,0,0.0,100.0,0.0,65000.0,-60800.0,0.06,False,150.0,162.5,Inconnu,FERMER
CCNICEQPR2,6,1200.0,57.333333333333336,,Résidence secondaire,,,Service Client Home,0,6,0,0.0,100.0,0.0,65000.0,-63800.0,0.02,False,-100.0,-25.0,Inconnu,FERMER
CCOGEFID,272,54400.0,52.77777777777778,,Résidence secondaire,,,Service Client Home,0,268,4,0.0,98.5,1.5,65000.0,-10600.0,0.84,False,42.9,3300.0,Inconnu,FERMER
CCONCFID,107,21400.0,54.60747663551402,,Urbain classe moyenne,,,Service Client Home,0,105,2,0.0,98.1,1.9,65000.0,-43600.0,0.33,False,14.0,1237.5,Inconnu,FERMER
CCRAAPEC,2,400.0,64.0,,Rural dynamique,,,Service Client Home,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
CCRENFID,134,26800.0,50.791044776119406,,Résidence secondaire,,,Service Client Home,0,131,3,0.0,97.8,2.2,65000.0,-38200.0,0.41,False,35.1,1575.0,Inconnu,FERMER
CCRENN700,29,5800.0,50.37931034482759,,Résidence secondaire,,,Service Client Home,0,29,0,0.0,100.0,0.0,65000.0,-59200.0,0.09,False,525.0,262.5,Inconnu,FERMER
CCVALQ1,1,200.0,69.0,,Urbain classe moyenne,,,Service Client Home,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
CCVALQ2,16,3200.0,46.5,,Résidence secondaire,,,Service Client Home,0,13,3,0.0,81.2,18.8,65000.0,-61800.0,0.05,False,200.0,100.0,Inconnu,FERMER
CEARVATDEM,38,7600.0,49.78947368421053,,Urbain classe moyenne,,,Service Client Home,0,38,0,0.0,100.0,0.0,65000.0,-57400.0,0.12,False,92.3,375.0,Inconnu,FERMER
CECCACARE,1,200.0,39.0,,Populaire,,,Service Client Mobile,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
CECDTACOPE,325,65000.0,49.33846153846154,,Résidence secondaire,,,Service Client Mobile,0,315,10,0.0,96.9,3.1,65000.0,0.0,1.0,False,285.1,3962.5,Inconnu,FERMER
CEMASNSOSH,109,21800.0,47.71559633027523,,Résidence secondaire,,,Service Client Mobile,0,109,0,0.0,100.0,0.0,65000.0,-43200.0,0.34,False,163.3,1262.5,Inconnu,FERMER
CEQTPTUACM,19,3800.0,46.22222222222222,,Urbain classe moyenne,,,Service Client Mobile,0,17,2,0.0,89.5,10.5,65000.0,-61200.0,0.06,False,,137.5,Inconnu,FERMER
CEQTPTUUN,24,4800.0,75.25,,Urbain classe moyenne,,,Service Client Home,0,24,0,0.0,100.0,0.0,65000.0,-60200.0,0.07,False,142.9,200.0,Inconnu,FERMER
CORSE_OPEN,606,121200.0,51.26072607260726,,Résidence secondaire,,,Service Client Home,0,603,3,0.0,99.5,0.5,65000.0,56200.0,1.86,True,16.4,7475.0,Inconnu,DÉVELOPPER
EQCCBTQHOM,15,3000.0,50.333333333333336,,Résidence secondaire,,,,0,15,0,0.0,100.0,0.0,65000.0,-62000.0,0.05,False,,87.5,Inconnu,FERMER
EQCCBTQMOB,3,600.0,42.333333333333336,,Pavillonnaire familial,,,,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
EQPROACGSE,1,200.0,39.0,,Urbain Dynamique,,,,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
EQUCSGSO,3,600.0,49.0,,Pavillonnaire familial,,,Ag PRO/PME,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
EQUNOMGSE,2,400.0,69.0,,Résidence secondaire,,,,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
ESELFCARE,1300,260000.0,50.77055103884372,,Résidence secondaire,,,,0,0,1300,0.0,0.0,100.0,65000.0,195000.0,4.0,True,33.0,16150.0,Inconnu,DÉVELOPPER
FTM_FLUID2,2,400.0,69.0,,PériUrbain en croissance,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
FTM_FLUIDI,16,3200.0,54.833333333333336,,Urbain classe moyenne,,,Service Client Mobile,0,0,16,0.0,0.0,100.0,65000.0,-61800.0,0.05,False,-40.0,100.0,Inconnu,FERMER
GDTTESTOB,14,2800.0,50.42857142857143,,Populaire,,,Réseau Partenaire,0,4,10,0.0,28.6,71.4,65000.0,-62200.0,0.04,False,-100.0,75.0,Inconnu,FERMER
GTPROTEST,2,400.0,34.0,,Populaire,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
HLD92ADMET,3,600.0,59.0,,Résidence secondaire,,,Indéterminé,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
HLD92GDT01,1,200.0,49.0,,Rural dynamique,,,,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
IEWBYHOME,20,4000.0,51.0,,PériUrbain en croissance,,,Service Client Mobile,0,0,20,0.0,0.0,100.0,65000.0,-61000.0,0.06,False,200.0,150.0,Inconnu,FERMER
IMPACTFIBR,3,600.0,39.0,,Urbain classe moyenne,,,,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
MAJOPOCHAT,5,1000.0,41.0,,Populaire,,,Service Client Home,0,5,0,0.0,100.0,0.0,65000.0,-64000.0,0.02,False,-100.0,-37.5,Inconnu,FERMER
MAJSOSHINT,359,71800.0,45.37883008356546,,Résidence secondaire,,,Service Client Home,0,359,0,0.0,100.0,0.0,65000.0,6800.0,1.1,True,45.9,4387.5,Inconnu,DÉVELOPPER
MEGSCT_ORA,56,11200.0,60.48936170212766,,Résidence secondaire,,,Service Client Mobile,0,0,56,0.0,0.0,100.0,65000.0,-53800.0,0.17,False,-19.4,600.0,Inconnu,FERMER
MIGMOBILN2,5,1000.0,51.5,,PériUrbain en croissance,,,,0,0,5,0.0,0.0,100.0,65000.0,-64000.0,0.02,False,,-37.5,Inconnu,FERMER
NSHN,134,26800.0,51.82442748091603,,Pavillonnaire familial,,,,134,0,0,100.0,0.0,0.0,65000.0,-38200.0,0.41,False,,1575.0,Inconnu,FERMER
ONEESHOP,12752,2550400.0,46.14150862438857,,Urbain classe moyenne,,,On Line,4046,0,8706,31.7,0.0,68.3,65000.0,2485400.0,39.24,True,8.1,159300.0,Inconnu,MAINTENIR
OPIM,332,66400.0,50.13564668769716,,Résidence secondaire,,,,332,0,0,100.0,0.0,0.0,65000.0,1400.0,1.02,True,12.8,4050.0,Inconnu,MAINTENIR
PADCN203MO,3,600.0,32.333333333333336,,Rural dynamique,,,Ag PRO/PME,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
PADCN207SP,2,400.0,54.0,,Rural dynamique,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
PADCN213MA,2,400.0,44.0,,Populaire,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
PADCN216IE,2,400.0,44.0,,PériUrbain en croissance,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
PADCN220BA,9,1800.0,54.55555555555556,,Urbain classe moyenne,,,Ag PRO/PME,0,9,0,0.0,100.0,0.0,65000.0,-63200.0,0.03,False,250.0,12.5,Inconnu,FERMER
PADCN234MO,7,1400.0,49.0,,Pavillonnaire familial,,,Ag PRO/PME,1,6,0,14.3,85.7,0.0,65000.0,-63600.0,0.02,False,,-12.5,Inconnu,FERMER
PADCN236CH,2,400.0,29.0,,Populaire,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
PADCN250SL,2,400.0,39.0,,Résidence secondaire,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
PADCN257TH,12,2400.0,41.5,,PériUrbain en croissance,,,Ag PRO/PME,0,12,0,0.0,100.0,0.0,65000.0,-62600.0,0.04,False,40.0,50.0,Inconnu,FERMER
PADCN262AR,2,400.0,59.0,,PériUrbain en croissance,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
PADCN262LE,51,10200.0,47.8235294117647,,Pavillonnaire familial,,,Ag PRO/PME,2,49,0,3.9,96.1,0.0,65000.0,-54800.0,0.16,False,4900.0,537.5,Inconnu,FERMER
PADCN268MU,1,200.0,39.0,,Rural dynamique,,,Service Client Home,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
PADCN269LY,2,400.0,44.0,,PériUrbain en croissance,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
PADCN275GU,3,600.0,49.0,,Populaire,,,Ag PRO/PME,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
PADCN276PC,56,11200.0,46.32142857142857,,Résidence secondaire,,,Service Client Home,0,56,0,0.0,100.0,0.0,65000.0,-53800.0,0.17,False,500.0,600.0,Inconnu,FERMER
PADCN277CH,1,200.0,69.0,,Urbain défavorisé,,,Ag PRO/PME,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
PADCN284AV,5,1000.0,51.0,,Rural traditionnel,,,Ag PRO/PME,1,4,0,20.0,80.0,0.0,65000.0,-64000.0,0.02,False,,-37.5,Inconnu,FERMER
PDV-BOI,76,15200.0,52.833333333333336,,Urbain classe moyenne,,,On Line,0,10,66,0.0,13.2,86.8,65000.0,-49800.0,0.23,False,-10.0,850.0,Inconnu,FERMER
PDV-MYSHOP,15335,3067000.0,44.99869109947644,,Urbain classe moyenne,,,On Line,0,14914,421,0.0,97.3,2.7,65000.0,3002000.0,47.18,True,40.8,191587.5,Inconnu,DÉVELOPPER
PDV-WEBPRO,6,1200.0,49.0,,PériUrbain en croissance,,,On Line,0,6,0,0.0,100.0,0.0,65000.0,-63800.0,0.02,False,,-25.0,Inconnu,FERMER
PDV_REPOSH,44,8800.0,49.476190476190474,,Résidence secondaire,,,Service Client Mobile,0,0,44,0.0,0.0,100.0,65000.0,-56200.0,0.14,False,58.8,450.0,Inconnu,FERMER
PDV_RVOI,11,2200.0,49.0,,Pavillonnaire familial,,,Service Client Mobile,0,11,0,0.0,100.0,0.0,65000.0,-62800.0,0.03,False,20.0,37.5,Inconnu,FERMER
PIL_ORANGE,4,800.0,49.0,,Rural dynamique,,,Service Client Mobile,0,0,4,0.0,0.0,100.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Inconnu,FERMER
PRT,141,28200.0,51.11678832116788,,Résidence secondaire,,,,141,0,0,100.0,0.0,0.0,65000.0,-36800.0,0.43,False,-39.8,1662.5,Inconnu,FERMER
P_ADCP20CO,2,400.0,69.0,,Résidence secondaire,,,Ag PRO/PME,1,1,0,50.0,50.0,0.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
P_ADCP62LE,18,3600.0,52.333333333333336,,Populaire,,,Service Client Home,18,0,0,100.0,0.0,0.0,65000.0,-61400.0,0.06,False,1600.0,125.0,Inconnu,FERMER
P_ADCP75GU,7,1400.0,,,PériUrbain en croissance,,,Ag PRO/PME,0,7,0,0.0,100.0,0.0,65000.0,-63600.0,0.02,False,150.0,-12.5,Inconnu,FERMER
P_ADCP76PC,4,800.0,61.5,,Résidence secondaire,,,Service Client Home,3,1,0,75.0,25.0,0.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Inconnu,FERMER
P_ADCP77CH,15,3000.0,,,Résidence secondaire,,,Ag PRO/PME,0,15,0,0.0,100.0,0.0,65000.0,-62000.0,0.05,False,-63.6,87.5,Inconnu,FERMER
P_ADCP95CE,2,400.0,,,Populaire,,,Ag PRO/PME,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
P_FID57MUT,10,2000.0,51.0,,Urbain défavorisé,,,Ag PRO/PME,0,10,0,0.0,100.0,0.0,65000.0,-63000.0,0.03,False,-33.3,25.0,Inconnu,FERMER
P_SI3901MA,65,13000.0,46.84615384615385,,Résidence secondaire,,,Service Client Home,5,60,0,7.7,92.3,0.0,65000.0,-52000.0,0.2,False,300.0,712.5,Inconnu,FERMER
RAAOPENN1,185,37000.0,50.73913043478261,,Résidence secondaire,,,Service Client Home,0,183,2,0.0,98.9,1.1,65000.0,-28000.0,0.57,False,93.7,2212.5,Inconnu,FERMER
RETFIBROPE,6,1200.0,57.333333333333336,,Urbain familial aisé,,,Service Client Home,0,4,2,0.0,66.7,33.3,65000.0,-63800.0,0.02,False,0.0,-25.0,Inconnu,FERMER
SCS-FTMSF,90,18000.0,52.333333333333336,,Urbain classe moyenne,,,Réseau Concurrentiel,0,0,90,0.0,0.0,100.0,65000.0,-47000.0,0.28,False,30.8,1025.0,Inconnu,FERMER
SCS-LOCAT,1,200.0,79.0,,Urbain familial aisé,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
SCS-VODAF,1,200.0,59.0,,Urbain familial aisé,,,Réseau Concurrentiel,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
SMSHOLDPAP,2,400.0,44.0,,PériUrbain en croissance,,,,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
SOSHOES,19778,3955600.0,47.225136612021856,,Urbain classe moyenne,,,On Line,3372,0,16406,17.0,0.0,83.0,65000.0,3890600.0,60.86,True,-38.6,247125.0,Inconnu,MAINTENIR
STA-GSE-CE,3,600.0,52.333333333333336,,Rural ouvrier,,,Agence Distribution,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,-100.0,-62.5,Inconnu,FERMER
STAND-GSE,68,13600.0,57.23529411764706,,Rural dynamique,,,Agence Distribution,0,68,0,0.0,100.0,0.0,65000.0,-51400.0,0.21,False,34.5,750.0,Inconnu,FERMER
STDGSOANCA,1,200.0,49.0,,Rural dynamique,,,Agence Distribution,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
TCHATA2PGO,1,200.0,69.0,,Urbain défavorisé,,,,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
TNUS,1360,272000.0,52.81917381137958,,Urbain classe moyenne,,,,1360,0,0,100.0,0.0,0.0,65000.0,207000.0,4.18,True,-28.1,16900.0,Inconnu,MAINTENIR
TPACMOBOFF,4,800.0,59.0,,Résidence secondaire,,,,0,0,4,0.0,0.0,100.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Inconnu,FERMER
TPASSSOSH,1,200.0,39.0,,Populaire,,,Service Client Mobile,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
VAD1014ACQ,1562,312400.0,48.298701298701296,,Urbain classe moyenne,,,Service Client Home,91,0,1471,5.8,0.0,94.2,65000.0,247400.0,4.81,True,-16.7,19425.0,Inconnu,MAINTENIR
VAD1014MIG,1527,305400.0,54.21915037086986,,Urbain classe moyenne,,,Service Client Home,147,0,1380,9.6,0.0,90.4,65000.0,240400.0,4.7,True,-20.4,18987.5,Inconnu,MAINTENIR
VAD700ACQ,351,70200.0,49.204081632653065,,Résidence secondaire,,,Service Client Mobile,25,0,326,7.1,0.0,92.9,65000.0,5200.0,1.08,True,30.9,4287.5,Inconnu,DÉVELOPPER
VAD700MIG,306,61200.0,56.05298013245033,,Résidence secondaire,,,Service Client Mobile,73,0,233,23.9,0.0,76.1,65000.0,-3800.0,0.94,False,52.9,3725.0,Inconnu,FERMER
VADCASACQ,30,6000.0,51.5,,Urbain classe moyenne,,,Service Client Mobile,1,0,29,3.3,0.0,96.7,65000.0,-59000.0,0.09,False,100.0,275.0,Inconnu,FERMER
VADCASMIG,1203,240600.0,52.500851788756385,,Urbain classe moyenne,,,Service Client Mobile,5,0,1198,0.4,0.0,99.6,65000.0,175600.0,3.7,True,-23.3,14937.5,Inconnu,MAINTENIR
VADPAPACQ,101,20200.0,51.67326732673267,,PériUrbain en croissance,,,Service Client Mobile,0,0,101,0.0,0.0,100.0,65000.0,-44800.0,0.31,False,-22.8,1162.5,Inconnu,FERMER
VADPAPMIG,1,200.0,79.0,,Populaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
VADPCM,8741,1748200.0,49.12608750472828,,Résidence secondaire,,,,8741,0,0,100.0,0.0,0.0,65000.0,1683200.0,26.9,True,-19.7,109162.5,Inconnu,MAINTENIR
VADSCCACQ,959,191800.0,42.61344537815126,,Urbain classe moyenne,,,Service Client Mobile,52,0,907,5.4,0.0,94.6,65000.0,126800.0,2.95,True,-57.7,11887.5,Inconnu,MAINTENIR
VADSCCMIG,734,146800.0,47.55337078651685,,Urbain classe moyenne,,,Service Client Mobile,91,0,643,12.4,0.0,87.6,65000.0,81800.0,2.26,True,-32.4,9075.0,Inconnu,MAINTENIR
VADVAL1014,1114,222800.0,48.0205223880597,,Pavillonnaire familial,,,Service Client Home,44,0,1070,3.9,0.0,96.1,65000.0,157800.0,3.43,True,57.3,13825.0,Inconnu,DÉVELOPPER
VADVAL_CAS,854,170800.0,53.799498746867165,,Urbain classe moyenne,,,Service Client Mobile,2,0,852,0.2,0.0,99.8,65000.0,105800.0,2.63,True,49.0,10575.0,Inconnu,DÉVELOPPER
VADVAL_PC7,4052,810400.0,53.66149317634466,,Résidence secondaire,,,Service Client Mobile,1464,0,2588,36.1,0.0,63.9,65000.0,745400.0,12.47,True,9.7,50550.0,Inconnu,MAINTENIR
VADVAL_PCT,113,22600.0,51.71028037383178,,Résidence secondaire,,,Service Client Mobile,113,0,0,100.0,0.0,0.0,65000.0,-42400.0,0.35,False,-65.5,1312.5,Inconnu,FERMER
VAD_MEG,46,9200.0,51.63157894736842,,Résidence secondaire,,,,0,0,46,0.0,0.0,100.0,65000.0,-55800.0,0.14,False,183.3,475.0,Inconnu,FERMER
